R,V,E
912,2643306410,-3580.7085576057434
913,2651999474,-15152.946290493011
914,2660740538,2185.709062099457
915,2669474186,-7001.650612831116
916,2678241122,-2031.933427810669
917,2687007458,-16814.047495365143
918,2695814450,-10112.900928497314
919,2704629722,-14325.401839733124
920,2713469618,-13128.458342075348
921,2722336802,-3878.9785475730896
922,2731206722,-11149.870569705963
923,2740108826,-5514.042520999908
924,2749026818,-3288.4025139808655
925,2757948242,-16949.85866165161
926,2766914666,-4951.319076061249
927,2775885362,-8041.691870689392
928,2784871778,-14793.885158061981
929,2793885410,-13732.807051181793
930,2802935378,4240.634338378906
931,2811975506,-7070.469103813171
932,2821045106,-8375.025488853455
933,2830135130,-8741.942930221558
934,2839250522,-3248.1295409202576
935,2848375226,-7970.493433475494
936,2857534490,2318.057280063629
937,2866686194,-14523.385514259338
938,2875882250,-6603.729928016663
939,2885088626,-7975.884074211121
940,2894312522,-11460.75606584549
941,2903553386,-17631.25401544571
942,2912835458,-2268.286036014557
943,2922106730,-17400.760240077972
944,2931424154,-6097.584740638733
945,2940757154,1044.3323502540588
946,2950109762,8036.082919120789
947,2959456106,-11015.241146087646
948,2968846250,-6066.547958374023
949,2978237114,-20218.74563074112
950,2987672738,-9452.742275238037
951,2997120962,-5949.446005344391
952,3006585362,-6153.764933586121
953,3016060394,-15630.60717201233
954,3025584314,3855.1191658973694
955,3035094962,-9877.494032382965
956,3044644322,-4865.35487985611
957,3054210626,-2897.371488571167
958,3063795146,-2722.4519715309143
959,3073395602,-6641.504441738129
960,3083018930,-7739.437011241913
961,3092655722,-15445.157793521881
962,3102335018,-739.5749011039734
963,3112014818,-5643.596446990967
964,3121714082,-11218.130543231964
965,3131432954,-17340.085302352905
966,3141199082,3617.6311621665955
967,3150952274,-8557.889262676239
968,3160733786,-12631.554688453674
969,3170551034,-1208.2732286453247
970,3180368786,-9540.95299577713
971,3190213298,-11394.50210237503
972,3200088362,-2997.828661441803
973,3209978570,220.15921354293823
974,3219888002,2318.5534114837646
975,3229807682,-5699.554181098938
976,3239758538,-2927.071677207947
977,3249716954,-13000.907189369202
978,3259711250,-7621.968830108643
979,3269710586,-17651.164712905884
980,3279756794,-1277.402949333191
981,3289800458,-7937.591652393341
982,3299870954,-8276.638936042786
983,3309959786,-10811.452910900116
984,3320076410,-6106.941691875458
985,3330196466,-18544.01339006424
986,3340370738,2640.4238810539246
987,3350529650,-12150.537990570068
988,3360730226,-5913.80711889267
989,3370938146,-12990.291615486145
990,3381185258,-1552.8995938301086
991,3391423442,-19742.539165973663
992,3401703530,-16748.11844444275
993,3412008530,-9582.545543193817
994,3422336978,269.27142572402954
995,3432657338,-18749.57564973831
996,3443040314,4044.0051164627075
997,3453409178,-8098.894387722015
998,3463808810,-10319.18227481842
999,3474239546,-2301.766658306122
1000,3484683122,-2331.5556497573853
1001,3495146786,-3181.457362651825
1002,3505633322,-2088.379909992218
1003,3516135194,-6609.231403827667
1004,3526663250,-5916.91995716095
1005,3537224522,6999.6463170051575
1006,3547784306,-2584.4406933784485
1007,3558367778,-9514.089101791382
1008,3568974458,-14290.207020282745
1009,3579607754,-13525.702562332153
1010,3590266178,-8729.483839511871
1011,3600936650,-13002.45896577835
1012,3611642714,-2821.5360531806946
1013,3622349762,-12815.62321472168
1014,3633101474,674.3714375495911
1015,3643850954,-9268.46020936966
1016,3654632450,-8417.02626991272
1017,3665428394,-14360.234854221344
1018,3676254242,-11662.994076251984
1019,3687095450,-14890.212049007416
1020,3697978154,2073.203115940094
1021,3708838202,-24945.65669488907
1022,3719764154,-7407.699594974518
1023,3730692818,-8525.83369588852
1024,3741647642,-4872.96711063385
1025,3752616938,-8158.007952213287
1026,3763615274,-3833.864333152771
1027,3774620810,-13761.444365978241
1028,3785667794,-3713.6561641693115
1029,3796724066,-5871.407839298248
1030,3807804338,-5543.6075048446655
1031,3818898410,-12951.163272857666
1032,3830023562,-10834.983257293701
1033,3841164794,-14215.975569725037
1034,3852338546,-6675.0483231544495
1035,3863531018,-2033.109631061554
1036,3874744370,1848.93239402771
1037,3885958298,-15353.830358982086
1038,3897216746,-9718.306005001068
1039,3908479874,-21105.402654647827
1040,3919792106,-5112.028422832489
1041,3931105802,-9399.091420650482
1042,3942445802,-9147.499761104584
1043,3953812418,-4066.161557197571
1044,3965198282,-1543.9849224090576
1045,3976599722,-5273.877968788147
1046,3988025498,-6516.7488079071045
1047,3999470642,-10261.505554676056
1048,4010939666,-12017.056319713593
1049,4022424386,-19988.309216976166
1050,4033956890,-2108.1723594665527
1051,4045480226,-15349.553859233856
1052,4057044722,-9405.361827850342
1053,4068629570,-5104.504380702972
1054,4080237338,100.11037158966064
1055,4091846090,-15748.425684452057
1056,4103502218,-6279.020662307739
1057,4115167970,-9264.582673072815
1058,4126864490,-3582.0198307037354
1059,4138566410,-14620.240247249603
1060,4150306490,-9640.152036190033
1061,4162054322,-19070.66330909729
1062,4173846050,-6788.682179927826
1063,4185638738,-15751.116760253906
1064,4197472442,-5922.875163555145
1065,4209324962,475.1344976425171
1066,4221182522,-10353.99588918686
1067,4233067946,-15607.174437046051
1068,4244992418,-4121.309258937836
1069,4256923490,-8365.308466911316
1070,4268880698,-8824.080173969269
1071,4280861282,-8278.532493114471
1072,4292870786,-1205.5735368728638
1073,4304886002,-10834.111416816711
1074,4316949122,5006.94575214386
1075,4329004442,-9407.310141563416
1076,4341102098,-3961.7872104644775
1077,4353213002,-7765.39356803894
1078,4365357626,-367.0373258590698
1079,4377500522,-17235.62659740448
1080,4389684170,-15912.06949520111
1081,4401891602,-13385.274131774902
1082,4414126922,-5572.148620605469
1083,4426385954,3330.3989267349243
1084,4438647362,-8034.539603233337
1085,4450940426,-10407.872323989868
1086,4463276954,7997.492652893066
1087,4475596514,-13271.352785110474
1088,4487967746,-5595.3167514801025
1089,4500348434,-11211.30735874176
1090,4512759122,-9596.232719421387
1091,4525183994,-16587.000946998596
1092,4537647434,-7820.52015209198
1093,4550115098,-17661.6984500885
1094,4562627786,-5331.443952560425
1095,4575157178,829.3352289199829
1096,4587687218,-15256.26902103424
1097,4600246130,-25385.164812088013
1098,4612858274,-5218.260259628296
1099,4625465690,-12736.463474273682
1100,4638107210,-9128.682569503784
1101,4650763706,-13543.825658798218
1102,4663452698,-8482.800854682922
1103,4676151506,-16646.516268730164
1104,4688886506,-11679.880014419556
1105,4701631658,-19643.800205230713
1106,4714428938,1416.8150482177734
1107,4727219450,-7414.94236946106
1108,4740043778,-5575.980568885803
1109,4752884162,-10847.207664489746
1110,4765760474,-3377.5317668914795
1111,4778636066,-19835.860990524292
1112,4791569906,-1275.1034479141235
1113,4804499618,-10092.16725063324
1114,4817463314,-8195.960512161255
1115,4830433346,-23255.391345977783
1116,4843472330,7324.63213634491
1117,4856492930,-3812.798177719116
1118,4869534074,-17760.59040260315
1119,4882615058,-15243.652649879456
1120,4895728298,-3866.8930320739746
1121,4908834458,-22987.219661712646
1122,4921997546,-8617.54065322876
1123,4935156530,-21810.764117240906
1124,4948368218,-5779.798167228699
1125,4961586170,-6985.550915718079
1126,4974832010,-3824.9304761886597
1127,4988096066,-5990.8449602127075
1128,5001389018,-2824.2024812698364
1129,5014687514,-17697.91115283966
1130,5028045842,3655.120913505554
1131,5041392434,-10354.014394760132
1132,5054781746,-5290.225191116333
1133,5068187882,-7070.419589042664
1134,5081618186,-8371.505699157715
1135,5095070666,-11206.391634941101
1136,5108556722,-4195.985510826111
1137,5122051178,-12537.195436477661
1138,5135580938,-9346.929527282715
1139,5149123562,-17086.095894813538
1140,5162706122,-8703.60265159607
1141,5176302602,-10236.357911109924
1142,5189915234,-19473.269785881042
1143,5203570826,-9627.24638748169
1144,5217234290,-15807.195830345154
1145,5230931954,-11706.026226043701
1146,5244657194,-3968.645688056946
1147,5258385890,-16735.962328910828
1148,5272155218,-12852.884260177612
1149,5285954210,-3308.3195962905884
1150,5299773674,2684.823550224304
1151,5313594290,-14214.362931251526
1152,5327461418,-8666.787155151367
1153,5341332410,-23341.357234954834
1154,5355266666,1141.018717765808
1155,5369206370,6943.432589530945
1156,5383159994,2516.9762687683105
1157,5397122546,-17151.258357048035
1158,5411148338,2229.8205976486206
1159,5425153250,-23480.694979667664
1160,5439224786,-6799.7131996154785
1161,5453305658,-5036.142177581787
1162,5467402754,-11322.890023231506
1163,5481526874,-14880.864852905273
1164,5495690498,-3250.9747762680054
1165,5509850474,-19606.12790775299
1166,5524063754,-7015.232359886169
1167,5538295970,132.80375576019287
1168,5552539250,-6054.927675247192
1169,5566805210,-13983.33476448059
1170,5581118954,1430.6743755340576
1171,5595424298,-16017.808369636536
1172,5609780378,-7213.691110610962
1173,5624149562,-9809.88196182251
1174,5638553450,-2227.2890338897705
1175,5652963458,-13070.820441246033
1176,5667413402,-8545.384296417236
1177,5681878634,-13319.888711929321
1178,5696367098,-19471.241800308228
1179,5710901450,-4364.351674079895
1180,5725444730,-4980.126446723938
1181,5739997202,-21075.474230766296
1182,5754598370,-13167.303137779236
1183,5769220994,-8516.521282196045
1184,5783875082,2863.9632244110107
1185,5798537066,-2614.757731437683
1186,5813221826,-10093.592261314392
1187,5827936394,-12561.448479652405
1188,5842675802,-15007.234497070312
1189,5857433882,-23619.858428955078
1190,5872248602,-452.22838592529297
1191,5887049546,-15941.252480506897
1192,5901900698,-6123.838827133179
1193,5916758906,-14172.89553642273
1194,5931667250,2970.669277191162
1195,5946557522,-22922.052498817444
1196,5961521666,72.0310230255127
1197,5976491162,3412.011730194092
1198,5991468746,-10187.018489837646
1199,6006473978,-21185.967749595642
1200,6021522554,-13909.744163513184
1201,6036586970,-15883.255842208862
1202,6051676514,-17839.410898208618
1203,6066795338,-15647.117446899414
1204,6081946514,-6255.283597946167
1205,6097119362,-364.81746673583984
1206,6112320434,8555.372836112976
1207,6127501562,-27683.620803833008
1208,6142762778,-9070.706497192383
1209,6158038418,-1290.7923583984375
1210,6173333810,963.2134990692139
1211,6188636954,-14329.59703540802
1212,6203977874,-17166.132075309753
1213,6219342002,-22135.299733161926
1214,6234758162,-434.00812244415283
1215,6250172546,-5891.165354728699
1216,6265619882,-3799.6795444488525
1217,6281064506,-29844.458802223206
1218,6296591210,745.5887575149536
1219,6312091538,-20506.44497680664
1220,6327649994,-9117.468119621277
1221,6343228562,-3124.3887815475464
1222,6358820018,-9772.115077018738
1223,6374435930,-17513.555117607117
1224,6390086282,-16385.617015838623
1225,6405762530,-14953.208885192871
1226,6421482050,4138.761161804199
1227,6437197898,-6074.614988327026
1228,6452934842,-20846.24544620514
1229,6468722090,-10989.038326263428
1230,6484525226,-10939.901741027832
1231,6500343098,-21871.743803977966
1232,6516218642,-869.4726257324219
1233,6532087442,-12369.996320724487
1234,6548004794,-1098.2230005264282
1235,6563920226,-17547.06077861786
1236,6579891170,-4305.417767524719
1237,6595873058,-5962.2020807266235
1238,6611879642,-8786.321829795837
1239,6627920906,-2814.685128211975
1240,6643984538,-380.20008754730225
1241,6660052250,-19791.774821281433
1242,6676175786,-9326.317442893982
1243,6692304026,-20124.736063957214
1244,6708485762,-3415.9387979507446
1245,6724673762,-6452.833757400513
1246,6740894738,-2544.3290548324585
1247,6757131914,-8487.332802772522
1248,6773397578,-12014.753113746643
1249,6789691130,-13747.49810218811
1250,6806017922,-8354.475878715515
1251,6822363386,-10424.594556808472
1252,6838741226,-6274.762249946594
1253,6855127490,-19877.88706970215
1254,6871578362,4929.1228704452515
1255,6888013418,-12298.640542030334
1256,6904507082,2841.914581298828
1257,6920989850,-19174.119874954224
1258,6937524578,-15511.652021408081
1259,6954082394,-15063.589970588684
1260,6970667618,-13530.841836929321
1261,6987271466,-19718.315731048584
1262,7003910138,-17446.91976737976
1263,7020582866,-7505.5620584487915
1264,7037280842,1276.849284172058
1265,7053977378,-17808.593852996826
1266,7070730962,-6294.799583435059
1267,7087490042,-15754.676018714905
1268,7104300026,-801.131272315979
1269,7121125754,3384.9265451431274
1270,7137970634,190.58931732177734
1271,7154825330,-19741.05106639862
1272,7171734026,-12246.902718544006
1273,7188668762,-5307.87375164032
1274,7205635946,7463.127720832825
1275,7222587074,-22458.806414604187
1276,7239610922,-6318.584268569946
1277,7256633498,-18129.11395549774
1278,7273714490,1776.6964130401611
1279,7290780362,-20158.061277389526
1280,7307897186,-17882.29513835907
1281,7325061938,5559.086717605591
1282,7342213274,-11198.823822021484
1283,7359398018,-21352.934869766235
1284,7376635826,-5268.154540061951
1285,7393870562,-19101.39094543457
1286,7411162754,-2345.5521965026855
1287,7428474938,7514.453594207764
1288,7445788658,-7998.28168964386
1289,7463127266,-25552.666158676147
1290,7480532882,-3049.6079244613647
1291,7497926378,-19638.0151014328
1292,7515369050,-14042.795800209045
1293,7532837834,-9348.858137130737
1294,7550341058,2750.8897800445557
1295,7567833098,-23388.460165977478
1296,7585390274,-11467.816087722778
1297,7602950162,-23932.086094856262
1298,7620568850,-4714.17829990387
1299,7638195506,-4667.0008182525635
1300,7655839490,-14451.461763381958
1301,7673507138,-27752.469244003296
1302,7691238890,-4150.93137550354
1303,7708961906,-16507.75627040863
1304,7726732514,-8515.852041244507
1305,7744524170,-6740.126802444458
1306,7762347050,-1025.4886627197266
1307,7780178474,-14072.84573841095
1308,7798057202,-7143.106139183044
1309,7815953210,-10281.177981376648
1310,7833887810,-2195.9693746566772
1311,7851844130,219.61156749725342
1312,7869818882,-6343.3432693481445
1313,7887807314,-26657.741994857788
1314,7905870650,479.50727462768555
1315,7923924626,-9216.50357055664
1316,7942021322,-3686.682643890381
1317,7960137746,-5943.938059806824
1318,7978268666,-21241.177929878235
1319,7996443530,-20151.310364723206
1320,8014645922,-19111.243480682373
1321,8032868186,-25797.885389328003
1322,8051132834,-17720.144200325012
1323,8069417138,-17626.928030967712
1324,8087738018,-8619.14499092102
1325,8106059930,-26261.7031955719
1326,8124456746,3296.489245414734
1327,8142820466,-27965.47578239441
1328,8161266002,-5156.506390571594
1329,8179711370,-10281.510694503784
1330,8198196266,-3665.396803855896
1331,8216679794,-26225.072832107544
1332,8235228674,-11261.446893692017
1333,8253779786,-21915.427099227905
1334,8272389602,-1735.9215621948242
1335,8291005202,-3663.8383960723877
1336,8309652506,-1800.0857133865356
1337,8328315770,-11909.57162475586
1338,8347026938,-2069.204245567322
1339,8365732178,-26131.891688346863
1340,8384516018,409.45793628692627
1341,8403296786,-4138.063485145569
1342,8422094354,-19923.364067077637
1343,8440937330,-18359.351921081543
1344,8459818682,-6498.9351596832275
1345,8478706514,-16259.021894454956
1346,8497640330,-8156.520241737366
1347,8516591258,-11084.3383102417
1348,8535580538,-3823.384214401245
1349,8554586666,-7898.566068649292
1350,8573631098,-1874.7919826507568
1351,8592684074,-15532.970069885254
1352,8611792250,-2238.0084438323975
1353,8630916074,-1562.8152179718018
1354,8650073378,4303.701496124268
1355,8669228138,-20683.366413116455
1356,8688446642,-10256.927062988281
1357,8707675394,-17933.88855934143
1358,8726954090,-4039.159019470215
1359,8746248434,-2889.646556854248
1360,8765554778,-18154.259281158447
1361,8784914186,-8789.905307769775
1362,8804293394,-8081.492746353149
1363,8823691130,-17321.929710388184
1364,8843134250,-9676.12431526184
1365,8862605138,-2780.9846744537354
1366,8882100770,318.5811061859131
1367,8901604322,-17222.335092544556
1368,8921158106,-13112.641382217407
1369,8940730826,-18669.24587249756
1370,8960353730,-2665.0566806793213
1371,8979977906,-14032.981916427612
1372,8999644346,-11801.929693222046
1373,9019329770,-19272.808122634888
1374,9039061610,-9034.5253200531
1375,9058807130,-13843.989393234253
1376,9078597770,-2282.1084632873535
1377,9098391290,-16609.790632247925
1378,9118241210,-3327.944023132324
1379,9138094490,-15497.476741790771
1380,9157990034,-14235.29690361023
1381,9177892994,-34410.31262207031
1382,9197868986,-10427.432006835938
1383,9217850282,-10035.563173294067
1384,9237862370,-7767.614233016968
1385,9257891450,-17444.493299484253
1386,9277970042,-6567.1084842681885
1387,9298053002,-20300.36790084839
1388,9318192962,-6033.179664611816
1389,9338337650,-16058.451881408691
1390,9358535810,-1653.0926723480225
1391,9378742826,-7454.010141372681
1392,9398982242,-9938.112409591675
1393,9419245346,-17838.307584762573
1394,9439561562,-1751.5037784576416
1395,9459891890,-698.6091079711914
1396,9480255290,4259.468315124512
1397,9500621114,-17546.17961883545
1398,9521039906,-15592.461023330688
1399,9541479746,-21820.284015655518
1400,9561975314,-1570.5567035675049
1401,9582476018,-5456.187200546265
1402,9603004226,-11130.08362197876
1403,9623559026,-19525.154077529907
1404,9644161730,-9350.306680679321
1405,9664765610,-27354.449542999268
1406,9685435082,-9142.490781784058
1407,9706118210,-6671.338506698608
1408,9726835058,102.09917068481445
1409,9747555314,-19155.085863113403
1410,9768348698,5256.198278427124
1411,9789124058,-17836.956518173218
1412,9809951642,-18207.458364486694
1413,9830817122,-10204.215372085571
1414,9851711522,-2824.1356563568115
1415,9872612882,-18048.127326965332
1416,9893576954,-145.0984992980957
1417,9914541578,-11295.957284927368
1418,9935547770,-10505.611795425415
1419,9956583794,-9530.970148086548
1420,9977658554,511.0595512390137
1421,9998739386,-13064.43081665039
1422,10019865794,-10774.34935951233
1423,10041005306,-25111.604192733765
1424,10062197834,-16185.103427886963
1425,10083422330,-5063.755178451538
1426,10104662306,-8256.467557907104
1427,10125921434,-22112.148677825928
1428,10147230338,-16027.706649780273
1429,10168546130,-32912.049587249756
1430,10189929002,-12594.085605621338
1431,10211320202,-13846.722814559937
1432,10232748242,-8178.869329452515
1433,10254178322,-30411.43325996399
1434,10275702722,11714.677282333374
1435,10297190786,-12477.445821762085
1436,10318728266,-17256.710678100586
1437,10340303978,-13828.02540397644
1438,10361902490,-17644.298109054565
1439,10383541250,-11278.436908721924
1440,10405206842,-8167.349912643433
1441,10426897010,-10587.945236206055
1442,10448626994,-3321.1309928894043
1443,10470375050,-8131.815292358398
1444,10492153946,-12272.906248092651
1445,10513965266,-14181.311973571777
1446,10535819666,-3221.9405822753906
1447,10557688418,-8143.700185775757
1448,10579584242,-16247.49889755249
1449,10601534978,285.75517082214355
1450,10623510122,10931.153907775879
1451,10645477178,-16828.210803985596
1452,10667511218,-7941.247072219849
1453,10689542930,-31740.863012313843
1454,10711643810,-16751.96673965454
1455,10733770010,-6843.466360092163
1456,10755912002,-11564.26999092102
1457,10778083058,-17663.285745620728
1458,10800303770,-4569.4217319488525
1459,10822526090,-20351.586069107056
1460,10844806442,-8606.686864852905
1461,10867101026,-13155.632236480713
1462,10889431682,-12179.330291748047
1463,10911786194,-17914.68914604187
1464,10934193338,-1606.6169109344482
1465,10956604394,-11996.021699905396
1466,10979053250,-15215.811626434326
1467,11001534674,-16518.894802093506
1468,11024057378,-7214.179340362549
1469,11046593906,-14778.57335472107
1470,11069177306,-6184.984954833984
1471,11091762650,-26382.32225418091
1472,11114422082,-3247.4933681488037
1473,11137086986,-5417.4064083099365
1474,11159780186,-10088.969486236572
1475,11182487690,-31275.090715408325
1476,11205276386,-2108.6782093048096
1477,11228053658,-15226.640079498291
1478,11250875618,-14537.884439468384
1479,11273730050,-12279.319400787354
1480,11296615922,-9503.853076934814
1481,11319521018,-18448.39358139038
1482,11342481266,-3205.8490257263184
1483,11365429514,-30949.12752342224
1484,11388447914,-19547.137186050415
1485,11411498786,-6700.786127090454
1486,11434558586,-15974.982460021973
1487,11457644042,-30662.634298324585
1488,11480803394,-2544.649751663208
1489,11503956386,-11897.936933517456
1490,11527158770,-2991.403959274292
1491,11550380930,-5461.958936691284
1492,11573628770,-13426.509984970093
1493,11596905818,-23377.965211868286
1494,11620253210,5798.767267227173
1495,11643568178,-28685.220657348633
1496,11666974202,-3370.8371028900146
1497,11690374370,-15190.990177154541
1498,11713816346,-16502.587997436523
1499,11737285082,-22374.53867340088
1500,11760802730,-10675.750318527222
