R,V,E
920,3354820377305842,2580198767.5
921,3373081500795282,1265661309.0
922,3391425326226722,3208125352.5
923,3409844689059362,984131529.5
924,3428346187072162,931978285.5
925,3446930110423042,3081780462.5
926,3465590652345122,1366164938.0
927,3484335252213362,2963336650.5
928,3503158770620242,2472153673.0
929,3522062863397922,1286148759.5
930,3541050268707202,1880617704.5
931,3560117919672082,925253283.5
932,3579269805551042,2145315933.0
933,3598502917107922,2267004013.5
934,3617817494484962,1265326246.0
935,3637217643641522,2980539820.0
936,3656699272836882,3054632587.5
937,3676262683907682,1522599887.5
938,3695911939300242,2179476264.5
939,3715643770150242,1488414534.0
940,3735460146603042,1151005495.0
941,3755363060641042,2890104680.5
942,3775347661208402,1584956471.5
943,3795420078690402,3095672840.5
944,3815576116204322,2954523631.5
945,3835815580844722,697181223.0
946,3856145508228882,3087265364.0
947,3876557704444162,1658289920.5
948,3897057052292402,1019906672.5
949,3917645407581122,2754195898.5
950,3938317786977042,1603519289.0
951,3959079758144802,2860658057.5
952,3979927917187922,2846253293.0
953,4000863113989362,2134145905.0
954,4021887299186882,2398351383.0
955,4042998689052402,1577938539.0
956,4064199156542082,1268078984.5
957,4085490407722882,2896473076.0
958,4106867561242002,1302818752.0
959,4128337904812802,3495296837.5
960,4149895710086322,3465441960.5
961,4171541482911682,1438402338.0
962,4193281130078722,3039681810.0
963,4215107818542482,1154363710.0
964,4237028030458322,1982145374.0
965,4259038457968402,1932124013.0
966,4281139472930642,1092525064.0
967,4303335363519602,3467302458.5
968,4325620540767842,3182679378.5
969,4347996316803282,1265384999.0
970,4370468438556482,3176361169.0
971,4393029773640882,1496642032.0
972,4415686331031282,1948031906.5
973,4438436736132642,2868173470.0
974,4461278456354802,1436121872.0
975,4484217253130162,3124361804.0
976,4507248765687682,3282580895.0
977,4530372919287122,1545903334.0
978,4553594995879202,2905549431.0
979,4576909281173522,1355902916.0
980,4600320637449602,1467321380.0
981,4623829616061602,3498640381.0
982,4647431065978882,2005713397.0
983,4671131308136082,3015761293.0
984,4694927452686722,3344625318.0
985,4718818759851762,1957615050.0
986,4742809123162242,2452750431.0
987,4766896168716162,2160018032.0
988,4791080872208242,1758400213.0
989,4815363973748402,1690692986.0
990,4839744943829682,1129473329.0
991,4864226649978162,2643748494.0
992,4888807219289362,4061491807.0
993,4913483180239682,1611453485.0
994,4938262643392962,3103866597.0
995,4963139466841602,2095887571.0
996,4988116291321042,926710067.0
997,5013197785238002,3962592604.0
998,5038374560210162,1512397637.0
999,5063657007975522,3664500300.0
1000,5089038379264082,3365659482.0
1001,5114519534124082,1171343460.0
1002,5140107388730322,3692537603.0
1003,5165793202976562,1883336168.0
1004,5191582847773282,1308239448.0
1005,5217477232499842,2569605327.0
1006,5243473383947682,2386591864.0
1007,5269574871108962,4019945331.0
1008,5295778120661282,3587484321.0
1009,5322084511775602,2158907056.0
1010,5348496919101202,2298775742.0
1011,5375012993987682,1347737958.0
1012,5401636414383202,2672424286.0
1013,5428364420024002,3200637224.0
1014,5455195238354322,847270497.0
1015,5482136982684322,3412466363.0
1016,5509182623984162,3553409090.0
1017,5536333024901362,1818341703.0
1018,5563594578516402,4285320980.0
1019,5590958317214882,1671088991.0
1020,5618432901207922,2319592905.0
1021,5646015989738882,3573191088.0
1022,5673704287840322,1819409460.0
1023,5701504900002242,3844609122.0
1024,5729411839506402,3343320072.0
1025,5757426581905762,1471720033.0
1026,5785554211792962,2994402321.0
1027,5813790410474242,3272049161.0
1028,5842134562388722,1367850356.0
1029,5870592215687522,2508081794.0
1030,5899159295127922,2294999005.0
1031,5927839355512402,3960275590.0
1032,5956629365506722,4148820687.0
1033,5985528471722322,1682860769.0
1034,6014543348672082,2911894789.0
1035,6043667439808162,953731418.0
1036,6072907040142642,1777109066.0
1037,6102261338095362,4243543120.0
1038,6131724135890002,1827721410.0
1039,6161305197130402,3965079931.0
1040,6190998031190642,3836192298.0
1041,6220804144838482,2618392585.0
1042,6250727500347122,3943886478.0
1043,6280761687662482,1071917944.0
1044,6310914936832642,1901198057.0
1045,6341184722266562,3574163114.0
1046,6371567435888242,2150128185.0
1047,6402070688443362,4906593146.0
1048,6432686195677922,3225420705.0
1049,6463418530219362,1344716912.0
1050,6494270951516002,2188769999.0
1051,6525240172876722,2135089441.0
1052,6556327752173362,2405107752.0
1053,6587534596731522,3569070673.0
1054,6618856859675282,1442381286.0
1055,6650303464606162,4610278364.0
1056,6681865754459602,4076692238.0
1057,6713546244848562,2017587793.0
1058,6745351159465602,4316365934.0
1059,6777271298516562,1432296666.0
1060,6809316117117762,2478915672.0
1061,6841481700927122,3199654831.0
1062,6873768147961362,3349658809.0
1063,6906176402643602,3529832052.0
1064,6938707808471682,4739506490.0
1065,6971357448023922,1716446692.0
1066,7004134942882242,3736772376.0
1067,7037032252774002,2414099643.0
1068,7070053336857282,1360825643.0
1069,7103202836648002,4871055088.0
1070,7136469307461842,1152041561.0
1071,7169867293243682,4399016355.0
1072,7203387169194722,4637814969.0
1073,7237029499350642,2082454674.0
1074,7270801363748162,3462300452.0
1075,7304696759333922,2422973277.0
1076,7338718944405282,1870790298.0
1077,7372869894929522,3429083432.0
1078,7407144634279282,1767934195.0
1079,7441551469663122,4840603658.0
1080,7476083067484242,4958890550.0
1081,7510740019519522,2359309688.0
1082,7545529628546242,3988718100.0
1083,7580444022099122,1618071442.0
1084,7615490486186002,2176139076.0
1085,7650666956436882,3240652500.0
1086,7685972299376482,3319577297.0
1087,7721408602114482,4140802769.0
1088,7756975328163282,4807959083.0
1089,7792668615635362,1098614028.0
1090,7828500588340642,4775369759.0
1091,7864457440214082,1670289796.0
1092,7900550213189202,2462771927.0
1093,7936777191382482,5073732001.0
1094,7973130253128882,1017638843.0
1095,8009624067346322,4598878121.0
1096,8046246958244882,3776460936.0
1097,8083004341419842,3600116257.0
1098,8119895868520402,3354959026.0
1099,8156921351885762,2486125635.0
1100,8194082433507922,2267736115.0
1101,8231380097736162,3315598001.0
1102,8268811938663682,2854592370.0
1103,8306381963167282,4521712913.0
1104,8344087562474402,5337632358.0
1105,8381925350043442,1544582186.0
1106,8419906480067362,3924855621.0
1107,8458022589247602,3742580944.0
1108,8496275033474562,1980401356.0
1109,8534669247446322,3699093096.0
1110,8573197576202482,869098669.0
1111,8611871359547922,4454949999.0
1112,8650681834045442,5317260454.0
1113,8689628199406082,2279114564.0
1114,8728720955015362,5462593647.0
1115,8767947634139122,2022981047.0
1116,8807318415577042,1760415029.0
1117,8846834062651122,5058876671.0
1118,8886485794241202,2757224756.0
1119,8926284487752082,5352162298.0
1120,8966222269295522,4588417919.0
1121,9006301420511682,2365566691.0
1122,9046527548289682,3907750078.0
1123,9086894426627682,2605535422.0
1124,9127406278260562,2297542990.0
1125,9168065083319042,4579104504.0
1126,9208864507394722,2730327566.0
1127,9249813530493602,5345048570.0
1128,9290905113504322,4997300328.0
1129,9332139948512162,1991625466.0
1130,9373526259179122,4163455894.0
1131,9415054646393282,1724761554.0
1132,9456734896917922,4072698936.0
1133,9498559533913442,3340132384.0
1134,9540530830921762,1409617884.0
1135,9582655976254962,5077791108.0
1136,9624926070273762,5052645272.0
1137,9667343902841442,3730984450.0
1138,9709913633229442,4878328566.0
1139,9752629590710162,2429505586.0
1140,9795497590663282,1804757232.0
1141,9838519584871202,4560033796.0
1142,9881688968595042,3694069556.0
1143,9925012407732722,5475540228.0
1144,9968485682157682,5286401086.0
1145,10012107653366482,1589533944.0
1146,10055889502021762,5166289518.0
1147,10099819049210482,3437745054.0
1148,10143901772705202,1480964986.0
1149,10188143028639282,4250675548.0
1150,10232533650837922,2178595186.0
1151,10277084047396562,5270012364.0
1152,10321786664117602,5567221662.0
1153,10366642529257762,3694270534.0
1154,10411655519359362,3122789978.0
1155,10456824357598002,2170341606.0
1156,10502151700442562,3087077038.0
1157,10547637314790402,5232872484.0
1158,10593275957207202,2956567984.0
1159,10639076415330722,4637370556.0
1160,10685034869750482,6046733264.0
1161,10731146957299922,2411646776.0
1162,10777425132332482,5775914824.0
1163,10823856664850082,2998282084.0
1164,10870450569112162,2681042604.0
1165,10917208037528802,5603932316.0
1166,10964119680014962,1963482662.0
1167,11011200467077682,6316107190.0
1168,11058437258790882,5107075744.0
1169,11105833205951522,1071670012.0
1170,11153399444518722,4929622038.0
1171,11201121918578002,2208077860.0
1172,11249011473053762,3334309368.0
1173,11297064844069362,4626073780.0
1174,11345280182731122,3815397042.0
1175,11393662899528002,5892972884.0
1176,11442207946258162,5390088782.0
1177,11490917542973362,4105569738.0
1178,11539794020696962,3948495690.0
1179,11588835205181442,2321958398.0
1180,11638045229344482,2935496930.0
1181,11687424494393922,5766222016.0
1182,11736965377964962,2766952632.0
1183,11786679375797122,5007892340.0
1184,11836560669690562,6244585028.0
1185,11886605075688562,1866096746.0
1186,11936827231227762,6082165370.0
1187,11987211674287602,3002349408.0
1188,12037769427439202,3220076276.0
1189,12088499261669762,5076466106.0
1190,12139394730717282,1694665834.0
1191,12190469097798802,5906576846.0
1192,12241710628903522,5546147474.0
1193,12293122081507202,2938086802.0
1194,12344710071567282,4264859176.0
1195,12396469120367842,3613528544.0
1196,12448400825176722,2146414968.0
1197,12500510437826962,4679675470.0
1198,12552790987741922,3806328530.0
1199,12605249765862242,6380180430.0
1200,12657880670255922,5861434744.0
1201,12710685071277842,3181851234.0
1202,12763672029352402,6962527886.0
1203,12816827064491842,2283418624.0
1204,12870164342615522,2869651972.0
1205,12923681227732722,5643713258.0
1206,12977369818142642,2261643988.0
1207,13031244577071202,6743678052.0
1208,13085292630240802,5771810866.0
1209,13139517069255282,1993183724.0
1210,13193927711978722,4780461998.0
1211,13248512825598162,1954897232.0
1212,13303284458791042,5118493984.0
1213,13358234908418962,6120702984.0
1214,13413362529381122,2868273942.0
1215,13468679160592642,6751233286.0
1216,13524173532992482,6050891446.0
1217,13579848827019362,3497318190.0
1218,13635711051476082,4648206314.0
1219,13691755124484162,3969825692.0
1220,13747982078462002,2042000804.0
1221,13804398688555762,5186541032.0
1222,13860995302677842,3297278512.0
1223,13917783255774562,7254335212.0
1224,13974752597066642,6651362802.0
1225,14031904885548562,2591041406.0
1226,14089251246289362,5741379792.0
1227,14146779695796802,3661078924.0
1228,14204497104745922,2762259904.0
1229,14262405755324242,4867808584.0
1230,14320499230503282,3100646448.0
1231,14378786579401762,6049093232.0
1232,14437262284653442,7734234128.0
1233,14495922373154882,3720666960.0
1234,14554779192634322,5893070432.0
1235,14613821403450082,2448001936.0
1236,14673058405252882,2320559252.0
1237,14732492767564802,7614958908.0
1238,14792109747645362,3122401644.0
1239,14851927521871762,6552452042.0
1240,14911936232621042,7579920082.0
1241,14972132344964562,2201555010.0
1242,15032532364730082,6454106812.0
1243,15093119037908082,2613731914.0
1244,15153905281901362,3127242188.0
1245,15214887675656322,4102235620.0
1246,15276063954699202,2802131926.0
1247,15337443508217522,8143253402.0
1248,15399013622834642,6938598858.0
1249,15460779576504962,3991738226.0
1250,15522747585222162,5043520176.0
1251,15584911683455202,3652507514.0
1252,15647276799020082,4269848334.0
1253,15709841192107762,4678303328.0
1254,15772603100480722,2637441728.0
1255,15835570972805362,6116973110.0
1256,15898737233959602,7062054378.0
1257,15962100643626562,3751882838.0
1258,16025673403113922,7906514938.0
1259,16089439420173202,2951684962.0
1260,16153412622664322,2332468950.0
1261,16217595688144402,8242872922.0
1262,16281972439608482,4021572960.0
1263,16346559909010002,6215435092.0
1264,16411350225221362,6467475250.0
1265,16476341535870722,2438695444.0
1266,16541545675414082,5476155244.0
1267,16606953292002242,5739838130.0
1268,16672565121404642,3476574718.0
1269,16738388027347682,5060380480.0
1270,16804415461609842,3452550242.0
1271,16870655743608242,6481244142.0
1272,16937103599393042,8380481430.0
1273,17003753830628882,3459121278.0
1274,17070619321996882,4108264184.0
1275,17137694523038322,4283095048.0
1276,17204979327376002,3382103906.0
1277,17272480328190802,7502561904.0
1278,17340184732186322,3354485302.0
1279,17408109573733842,7474779844.0
1280,17476242883170722,7395538548.0
1281,17544584841585522,2798826200.0
1282,17613151177025442,8912886208.0
1283,17681919188424002,2536067662.0
1284,17750909191732402,3482956070.0
1285,17820116874591362,6939044626.0
1286,17889533464777042,3629179476.0
1287,17959174316529522,8403887630.0
1288,18029024644808082,5973631600.0
1289,18099092279293442,3662811048.0
1290,18169382195498802,5940873228.0
1291,18239885461450722,3368993208.0
1292,18310611195801922,4558186136.0
1293,18381558205223842,7806699128.0
1294,18452717289213362,3404817400.0
1295,18524105419749922,7814520792.0
1296,18595709580058882,7508246488.0
1297,18667531385725842,3590002768.0
1298,18739581783658322,6494330036.0
1299,18811848026724962,2960939444.0
1300,18884343386290562,5747247308.0
1301,18957059209971522,5686129932.0
1302,19029997056904082,3821191264.0
1303,19103163955223282,6664241216.0
1304,19176553839344002,7632576112.0
1305,19250163983329842,3482346968.0
1306,19324008512987682,7820653412.0
1307,19398073232514642,5932190068.0
1308,19472363438362802,2593110648.0
1309,19546887691818722,5843606872.0
1310,19621634345622802,3514527204.0
1311,19696616600979122,8284386108.0
1312,19771822555093522,7726901488.0
1313,19847254595439042,3705259548.0
1314,19922923430039362,6402397604.0
1315,19998817322330242,3555864916.0
1316,20074944585220802,2951883376.0
1317,20151309942387682,8786641036.0
1318,20227896748390162,3886406632.0
1319,20304725356487042,8075345856.0
1320,20381783479493442,8536377532.0
1321,20459071691061682,5312453912.0
1322,20536599253071522,7133950284.0
1323,20614355320755842,2623790044.0
1324,20692353729708882,5084452356.0
1325,20770585425091682,4927176940.0
1326,20849052980486482,4190817892.0
1327,20927761972836962,7916783308.0
1328,21006705965651282,9132237716.0
1329,21085879253573442,1594672812.0
1330,21165303454395602,6383919200.0
1331,21244959825453042,4218540712.0
1332,21324858256282082,4448491740.0
1333,21405001727454562,9513951096.0
1334,21485373984420802,2619164380.0
1335,21566001188404402,9383338132.0
1336,21646860898118802,6822355828.0
1337,21727963259475682,4538485652.0
1338,21809314154247842,7869042748.0
1339,21890901833929202,4520248656.0
1340,21972735146613522,2794109360.0
1341,22054818345298722,6396719076.0
1342,22137142081706882,5432079568.0
1343,22219714785744562,7781559908.0
1344,22302533199420322,9637813360.0
1345,22385592456822802,5584754876.0
1346,22468904657056642,7170496388.0
1347,22552460107655842,4150759552.0
1348,22636266224131362,3388422768.0
1349,22720326138079122,7461628544.0
1350,22804626166814802,2133417692.0
1351,22889187342677602,7881032492.0
1352,22973996540543362,11023429180.0
1353,23059045897944562,3141397376.0
1354,23144361084917762,9347406872.0
1355,23229916650315922,3631919364.0
1356,23315730355955842,3197535288.0
1357,23401803204520722,8486895764.0
1358,23488119737913682,3481035492.0
1359,23574702715371522,10377495940.0
1360,23661531125507122,7602367096.0
1361,23748615537496482,5161473916.0
1362,23835961205449282,7744746296.0
1363,23923557916543682,4574353208.0
1364,24011414048608722,3462284544.0
1365,24099530932091202,5172317360.0
1366,24187905505488082,6075447684.0
1367,24276542137619602,9972163000.0
1368,24365433337762722,8802575100.0
1369,24454580434177602,3324945964.0
1370,24543998856561122,8398140640.0
1371,24633668452094722,3297674496.0
1372,24723609122825442,7353093648.0
1373,24813809157082802,8279391240.0
1374,24904265086679202,2034207204.0
1375,24994997753371602,8884289356.0
1376,25085987585855922,8682487196.0
1377,25177240204423602,6472407832.0
1378,25268762276780242,8344234028.0
1379,25360543556683602,3473361596.0
1380,25452596827294482,4063749644.0
1381,25544921311986002,8758729276.0
1382,25637506114601202,6081260572.0
1383,25730365765652722,9980131660.0
1384,25823489608643282,9216278568.0
1385,25916876765494162,2328213140.0
1386,26010544657640402,6153117568.0
1387,26104480288389282,7109202308.0
1388,26198683004258162,3957043304.0
1389,26293164809581202,8114188080.0
1390,26387910583706562,3872352336.0
1391,26482939016849362,9333272316.0
1392,26578237478357442,11276969940.0
1393,26673800849313362,3994354208.0
1394,26769650063905522,7828591704.0
1395,26865765904954642,2970632468.0
1396,26962164746131362,5201426980.0
1397,27058840135598562,7475567880.0
1398,27155788997526642,6122804640.0
1399,27253019776001682,8991951124.0
1400,27350527093143282,10109002768.0
1401,27448308161133922,6089165412.0
1402,27546376036252642,9390888300.0
1403,27644715037423202,3734411672.0
1404,27743340160757682,3516309728.0
1405,27842253813816482,10543750052.0
1406,27941435531041922,3749926568.0
1407,28040913283411282,10503711984.0
1408,28140665623490722,8754711116.0
1409,28240697770784322,3118609296.0
1410,28341025222394322,8487832036.0
1411,28441628508460242,4786983488.0
1412,28542522549034562,6329721564.0
1413,28643701404445922,6569120496.0
1414,28745163906877042,3729248168.0
1415,28846924142230482,11287031252.0
1416,28948963202334002,9724459956.0
1417,29051288633038962,5976685840.0
1418,29153908215355842,7213156692.0
1419,29256815231584242,6103745940.0
1420,29360012558549122,4911988284.0
1421,29463504988663762,7816142048.0
1422,29567286566423522,8245682304.0
1423,29671360121294962,8414189416.0
1424,29775727716856722,9768489304.0
1425,29880380532052242,2869905532.0
1426,29985343144079362,11677148340.0
1427,30090586547241122,6565164788.0
1428,30196126968317202,3140509624.0
1429,30301974698779362,11073560080.0
1430,30408101746754642,1750478520.0
1431,30514542901990162,9338176556.0
1432,30621275964890642,11013352020.0
1433,30728301328984482,6544954408.0
1434,30835630492952322,6806212824.0
1435,30943257707740322,5421748668.0
1436,31051186760065682,5551080552.0
1437,31159421202600802,10118807824.0
1438,31267948859752802,6320389496.0
1439,31376785914772002,9709252112.0
1440,31485924314645442,11601682668.0
1441,31595356816246322,4122977432.0
1442,31705105004405922,8225513248.0
1443,31815151061116722,5457950076.0
1444,31925504773176242,4972874176.0
1445,32036168518659122,8513269620.0
1446,32147132025444642,5171045192.0
1447,32258411381071602,10396888660.0
1448,32369993093741442,10061269260.0
1449,32481877049226482,3411345380.0
1450,32594085045759922,11605853892.0
1451,32706586173847682,3094921424.0
1452,32819409851443282,6655238620.0
1453,32932544321945042,9888056728.0
1454,33045982338039522,4903030416.0
1455,33159744279460722,11435976404.0
1456,33273810103091442,8798974168.0
1457,33388190934558402,7471960480.0
1458,33502888779750082,8814246636.0
1459,33617897251499042,5791200156.0
1460,33733222851188882,4255851128.0
1461,33848872463582082,10443719480.0
1462,33964827381446962,4997441276.0
1463,34081112643898802,12305109268.0
1464,34197707691359602,11155232020.0
1465,34314615976007682,4347182928.0
1466,34431857062289282,10791711176.0
1467,34549407084713122,5968735712.0
1468,34667283219738162,6399232396.0
1469,34785481239365042,7198824812.0
1470,34903996502324002,3068971608.0
1471,35022846286860242,10629751216.0
1472,35142013049633762,11678761124.0
1473,35261496236073922,5001471772.0
1474,35381315787222962,9878069504.0
1475,35501450867441042,4811161004.0
1476,35621917584243042,5245609436.0
1477,35742717326191842,11906427168.0
1478,35863833041430562,7077307400.0
1479,35985286694652722,12057593672.0
1480,36107062979233602,10874410640.0
1481,36229163407518642,4372951880.0
1482,36351607570085442,11475741288.0
1483,36474368576058402,4622947040.0
1484,36597468318271362,5037543720.0
1485,36720903780990962,9033034992.0
1486,36844664496367682,5469904080.0
1487,36968771367911122,14579088400.0
1488,37093199494797762,10786286768.0
1489,37217963063952562,7604040312.0
1490,37343063651175442,5932858424.0
1491,37468499892456882,3732533688.0
1492,37594280761343602,9299506992.0
1493,37720393781438402,9479366712.0
1494,37846839103135922,3743583944.0
1495,37973636841913682,11527802824.0
1496,38100767515507282,12669015232.0
1497,38228231361842482,6723492176.0
1498,38356046236598562,10864346592.0
1499,38484192395280402,4663604784.0
1500,38612687475388322,5074375688.0
