R,V,E
913,3220357840158242,2006843788.0
914,3238035086381042,4455624531.0
915,3255784420302482,1471201999.5
916,3273618365281922,5322212194.0
917,3291523555440002,2387495015.0
918,3309510880960482,3301395490.0
919,3327575928089202,3393762129.5
920,3345722038132962,5748945193.5
921,3363940983887042,1882223605.0
922,3382245410015042,4180184180.0
923,3400625424356402,2492028538.5
924,3419090397157762,5928803855.5
925,3437628441463202,2343792490.0
926,3456253020597522,4939994659.0
927,3474951982885602,1304847185.5
928,3493739361511362,5210081851.5
929,3512602159968002,3397175027.5
930,3531548411029922,3636318984.0
931,3550575469833762,3019502320.5
932,3569687131643042,5078274000.5
933,3588875608621042,1760515618.5
934,3608153055321202,4955931191.0
935,3627507189046642,2116406070.5
936,3646951240160882,6206317052.5
937,3666470911757602,2662201529.0
938,3686078950977362,3964073599.0
939,3705767704908322,2191324176.5
940,3725546176861522,6078995666.5
941,3745402120307602,3111718071.0
942,3765346528948162,4013779743.0
943,3785373522714002,2635125014.5
944,3805490264286642,5867875112.0
945,3825684364912642,1052141861.0
946,3845972730126082,4821749561.5
947,3866341504545682,3049031498.5
948,3886800709718802,5482673330.5
949,3907341797527602,3301118641.5
950,3927973593797442,5056176733.5
951,3948687897827522,2272552655.0
952,3969495729087202,5694542913.0
953,3990385072728722,3031547582.5
954,4011366906532082,4985014580.0
955,4032432416399522,2463933531.0
956,4053592629198722,6217678364.0
957,4074833137649922,1560893820.0
958,4096170099915602,4373084522.0
959,4117592384685282,3243699167.5
960,4139108054865762,5955820160.0
961,4160708713984082,3832565957.0
962,4182402206506322,4437409264.5
963,4204182628028482,1584367304.0
964,4226061824932162,6837656888.0
965,4248022520782642,2638091884.5
966,4270080886437842,4873191574.5
967,4292226499112482,2836244198.5
968,4314469331117042,6215045309.0
969,4336796949123442,2291162841.0
970,4359223789792802,5215564263.0
971,4381739118281442,3967121965.5
972,4404350421963602,5746335378.5
973,4427049872968082,2437866994.0
974,4449849034699522,5317063041.0
975,4472735760168002,1948282479.5
976,4495724769091282,6761998623.0
977,4518799469657202,2876560938.0
978,4541974117656802,4257327549.0
979,4565241760087922,3660268233.0
980,4588608259964722,6656773326.0
981,4612063127117202,2464452640.0
982,4635620179117202,4608060847.0
983,4659269558703762,2936922237.0
984,4683021330030002,7221176982.0
985,4706861532924642,3206042052.0
986,4730805224845602,5653764202.0
987,4754839655123682,1517863045.0
988,4778980672561442,6350729324.0
989,4803212745369282,4323560380.0
990,4827545598382162,4863576263.0
991,4851975260418402,3701377927.0
992,4876508035774162,6842441096.0
993,4901131249673762,1312565977.0
994,4925863511474722,5421081688.0
995,4950688750537202,2796715097.0
996,4975621351803442,7523169641.0
997,5000645314744562,3298071528.0
998,5025775575947602,4755556159.0
999,5051003492976562,2950128566.0
1000,5076338562479842,7074770236.0
1001,5101767629362562,3670110830.0
1002,5127302593109842,4330750844.0
1003,5152938278698482,3576172690.0
1004,5178680890152162,7304295276.0
1005,5204516851314962,1632246930.0
1006,5230466123053282,6213566698.0
1007,5256510845022722,2879970622.0
1008,5282666104570802,6410253851.0
1009,5308919623696402,4217249467.0
1010,5335281372015362,5960793482.0
1011,5361742481729042,2462692783.0
1012,5388316485369842,6944470048.0
1013,5414987950429442,3661991374.0
1014,5441770382396802,5808503666.0
1015,5468653664504402,2954380272.0
1016,5495650485700802,7475092934.0
1017,5522743485008722,1695569253.0
1018,5549953005441602,5644108645.0
1019,5577264280064562,4238442692.0
1020,5604687754404562,7608144690.0
1021,5632212479864242,4488042881.0
1022,5659848740432882,4844930805.0
1023,5687589887043042,1711923328.0
1024,5715448692786482,7543671958.0
1025,5743406432544722,3295994790.0
1026,5771480873915922,6416802778.0
1027,5799659178863762,3747748011.0
1028,5827953364471842,6984977499.0
1029,5856350088965442,2465154322.0
1030,5884865213472802,5727218307.0
1031,5913486960643602,4671003895.0
1032,5942223568977362,7211567930.0
1033,5971065242784242,3229149857.0
1034,6000026287421922,6704407983.0
1035,6029091012118162,1621241435.0
1036,6058279860025762,8096844512.0
1037,6087570310973042,3284456546.0
1038,6116981381707922,5873605386.0
1039,6146501865721282,4329930137.0
1040,6176141850193682,8412127281.0
1041,6205887194133522,3650088218.0
1042,6235753587962962,5404484587.0
1043,6265731163105922,3476355647.0
1044,6295830084719442,7699839035.0
1045,6326036133117202,3523593676.0
1046,6356365137205042,6444234687.0
1047,6386802959980322,1991832138.0
1048,6417367308804322,7540182835.0
1049,6448040381387522,4952794996.0
1050,6478833729651122,5446749157.0
1051,6509743082907202,4415877728.0
1052,6540775096108642,8179014299.0
1053,6571915142667202,1772811114.0
1054,6603185616776242,7254061181.0
1055,6634566272523922,4038810864.0
1056,6666073773169362,8451635429.0
1057,6697691602937282,3637433082.0
1058,6729436074579922,5568986275.0
1059,6761296521766162,3239350217.0
1060,6793285329808562,8692579308.0
1061,6825385316525602,4404588767.0
1062,6857611975467202,5526379542.0
1063,6889957238397922,3646520906.0
1064,6922431137091762,8452944641.0
1065,6955016343220482,2272832753.0
1066,6987735351097522,7255360783.0
1067,7020568820744722,3714763917.0
1068,7053533609228802,8161672854.0
1069,7086614661659842,5194111684.0
1070,7119823892631602,6378937589.0
1071,7153152991867522,3057486244.0
1072,7186615304479362,8225829840.0
1073,7220193351980962,4055790239.0
1074,7253904359340802,7421990925.0
1075,7287733835330802,3482205189.0
1076,7321699449946082,9554775291.0
1077,7355778051359762,2135566639.0
1078,7389994609123122,5841167347.0
1079,7424333729896082,4924618104.0
1080,7458805422152402,9040116765.0
1081,7493396602763042,4749601100.0
1082,7528121919109202,6344861228.0
1083,7562970411678082,2510134767.0
1084,7597958017927042,8825970382.0
1085,7633063433342162,3630285740.0
1086,7668306594993202,6501921855.0
1087,7703675001751042,4580859929.0
1088,7739179593826562,8447759610.0
1089,7774805782560482,3153748234.0
1090,7810572786145762,7556142608.0
1091,7846464912709042,5601529847.0
1092,7882493299416722,8064872838.0
1093,7918647535181042,4172215719.0
1094,7954942646425682,8586448862.0
1095,7991359380739122,1690961630.0
1096,8027924326827682,9709594803.0
1097,8064609329513762,4121638212.0
1098,8101435176925762,5349020049.0
1099,8138394172568882,5328377059.0
1100,8175491917793682,9293522486.0
1101,8212715593843762,4057493149.0
1102,8250083200239922,7250932996.0
1103,8287580149148322,3916460641.0
1104,8325223297081362,10540369653.0
1105,8362989706262802,3813993051.0
1106,8400903747979602,7737054545.0
1107,8438945867952562,2383038562.0
1108,8477137667412162,8980265480.0
1109,8515457364465282,5373257735.0
1110,8553920844547122,7073191136.0
1111,8592520034612802,5632085852.0
1112,8631262771160482,8510828926.0
1113,8670135655265282,1934207584.0
1114,8709160984632482,7822961827.0
1115,8748317268641282,4308827577.0
1116,8787624160748882,10666940161.0
1117,8827059084065602,3941408801.0
1118,8866645469638962,7183600109.0
1119,8906366960411362,3656095135.0
1120,8946241101463442,10522932135.0
1121,8986246138533042,5648124914.0
1122,9026399734528402,6312175414.0
1123,9066694217006242,4459551196.0
1124,9107140486466162,10606979216.0
1125,9147716877866802,2704961392.0
1126,9188451053575122,8030723256.0
1127,9229320634974082,3819821044.0
1128,9270344872677362,8936355796.0
1129,9311506942280242,6168723626.0
1130,9352819713104162,7998359678.0
1131,9394272851388962,3702929756.0
1132,9435883209229922,9745266752.0
1133,9477629779216722,4728008996.0
1134,9519531846402642,7545568852.0
1135,9561576238236882,4634064426.0
1136,9603778080385762,10727140154.0
1137,9646114959206802,3018440280.0
1138,9688613012490322,7252349840.0
1139,9731255157377682,5951912294.0
1140,9774052834373202,10162840840.0
1141,9816992031775122,5477948766.0
1142,9860089003904002,7755377230.0
1143,9903330465854162,3313346106.0
1144,9946735513213282,10849872962.0
1145,9990278654868642,4475578702.0
1146,10033984893798162,8794477988.0
1147,10077835252736322,4429644552.0
1148,10121848637662882,9886699314.0
1149,10166003750771522,3466778406.0
1150,10210324336366162,8512428880.0
1151,10254791845161442,6071908588.0
1152,10299420368619602,9833522448.0
1153,10344196071214962,5557886316.0
1154,10389134851208402,8738700852.0
1155,10434219390543042,1652646598.0
1156,10479476644383282,10848922406.0
1157,10524876184575842,5492705864.0
1158,10570440446792482,7612295416.0
1159,10616159055525762,6424105508.0
1160,10662041920986402,11429563336.0
1161,10708070726806642,3902811600.0
1162,10754269490745922,7451413580.0
1163,10800621312515122,4764176756.0
1164,10847142884152322,12121527962.0
1165,10893809270751762,4176241748.0
1166,10940649631116882,9674092796.0
1167,10987639277955842,3514050838.0
1168,11034803330755042,10401153562.0
1169,11082117868886002,5999612896.0
1170,11129600868687442,7869896458.0
1171,11177243623687762,6888949448.0
1172,11225054117698802,10623287784.0
1173,11273016298631282,2602812936.0
1174,11321157137602962,9379919486.0
1175,11369451257251522,5157807382.0
1176,11417920486446002,11345192788.0
1177,11466542277223442,4973244098.0
1178,11515339076309682,8067102136.0
1179,11564295391302162,4712062350.0
1180,11613427834762482,11097666748.0
1181,11662717076170722,7469657628.0
1182,11712176591077762,6879129276.0
1183,11761801957422402,4478844476.0
1184,11811605310047122,11977749674.0
1185,11861560867739602,3168015872.0
1186,11911701706296322,10698101630.0
1187,11961998859001362,5173231254.0
1188,12012477347992242,11186760026.0
1189,12063115649261042,6785174718.0
1190,12113931673483122,9448921692.0
1191,12164910666736082,3993125270.0
1192,12216074706662962,12063750306.0
1193,12267395091922482,4527051826.0
1194,12318901252361122,10379746500.0
1195,12370569844833122,5844832030.0
1196,12422422078064642,11696450700.0
1197,12474433111182002,2658417006.0
1198,12526632891282962,8241788334.0
1199,12579000431912242,7023339862.0
1200,12631549294945202,12127447638.0
1201,12684263123454002,6758954120.0
1202,12737160194898882,8756358862.0
1203,12790225429968402,2600658134.0
1204,12843483572381922,12595146800.0
1205,12896901629689602,5306217696.0
1206,12950509766360162,10456448796.0
1207,13004285201081522,4821903238.0
1208,13058252266267122,12291635026.0
1209,13112383825627682,5285260198.0
1210,13166705765807842,9244592838.0
1211,13221200806121202,6443379518.0
1212,13275883364088802,10852837174.0
1213,13330738008844962,6595058318.0
1214,13385782287624802,10769497970.0
1215,13440995744255042,2471463832.0
1216,13496410400467922,13273429612.0
1217,13551989216010162,5685143364.0
1218,13607760466895762,7531879688.0
1219,13663713004583522,7213616632.0
1220,13719855558384722,13007442772.0
1221,13776168622064162,4954157632.0
1222,13832678740462882,9144893812.0
1223,13889367878302002,7089920194.0
1224,13946250741341202,13039799836.0
1225,14003305998577922,5207588554.0
1226,14060561161531522,10648118468.0
1227,14117991006785042,3680539156.0
1228,14175624436810162,12749142016.0
1229,14233431019248082,6962640512.0
1230,14291434390234322,9497494394.0
1231,14349622205161842,7548672186.0
1232,14408005743899362,11934868908.0
1233,14466565654357922,2842072026.0
1234,14525333688214642,11559284596.0
1235,14584277357319042,5134930986.0
1236,14643427923485442,14366648658.0
1237,14702752730215682,6133010282.0
1238,14762280832395122,9023219124.0
1239,14821994676940242,5017756048.0
1240,14881913730533042,13116113284.0
1241,14942013361548402,8218721208.0
1242,15002312826601362,9113494986.0
1243,15062802540581362,5745868226.0
1244,15123499120459202,14262599310.0
1245,15184371011622082,2638105844.0
1246,15245458744670242,10931260672.0
1247,15306730295316242,6645290558.0
1248,15368209336205202,12979595814.0
1249,15429873335129522,6927964404.0
1250,15491745563265602,11286808066.0
1251,15553806093589362,5653577214.0
1252,15616078536617682,13162501776.0
1253,15678534941159362,5385341538.0
1254,15741203414958642,9952029060.0
1255,15804064708027602,7134001462.0
1256,15867137101205522,14732759180.0
1257,15930391926509682,3600216154.0
1258,15993866689943362,10761507218.0
1259,16057533458544562,7802036216.0
1260,16121412077067522,14084156906.0
1261,16185481897947922,8477137550.0
1262,16249762724060082,10299917518.0
1263,16314238666540962,3178930662.0
1264,16378937340511762,14243826318.0
1265,16443822355378562,6617769328.0
1266,16508924109872162,10212479286.0
1267,16574223927605042,5863786868.0
1268,16639741331202802,12605764680.0
1269,16705452781678962,6410101444.0
1270,16771382546157522,11053823940.0
1271,16837511832470562,7253894010.0
1272,16903860193561682,14071611384.0
1273,16970403320478962,6705606026.0
1274,17037168368967122,11818429692.0
1275,17104129766208642,3343296434.0
1276,17171322460611602,15733869838.0
1277,17238704065278962,6107731690.0
1278,17306310900764082,10289136888.0
1279,17374123594976402,8408918510.0
1280,17442157518309122,15339614896.0
1281,17510387034948322,4946778142.0
1282,17578844996984562,9583085106.0
1283,17647509930295042,7274218944.0
1284,17716400048155682,15732480596.0
1285,17785487309480962,6415028010.0
1286,17854805752750722,12857802334.0
1287,17924323551232882,2730750014.0
1288,17994078680765922,13505604696.0
1289,18064035279244802,8815372500.0
1290,18134215985890082,10793600556.0
1291,18204610906622162,9039750628.0
1292,18275231419530802,14424668024.0
1293,18346055355729042,4271434896.0
1294,18417117379180162,12735196620.0
1295,18488383883349842,5699813308.0
1296,18559887457187522,15243840604.0
1297,18631594654060642,7409463264.0
1298,18703534930095842,11140835792.0
1299,18775688551266722,6191169560.0
1300,18848080070862722,16600201092.0
1301,18920676177201282,8541903628.0
1302,18993505317617042,9948475684.0
1303,19066553839603042,6651481660.0
1304,19139840505023042,16896063556.0
1305,19213328441810642,3292639476.0
1306,19287065394099602,13067033340.0
1307,19361013680717842,8018968272.0
1308,19435199588520162,13915398712.0
1309,19509601169051762,8287173332.0
1310,19584239406357442,11596843624.0
1311,19659097958251522,6979933204.0
1312,19734197340342402,14428961776.0
1313,19809510998602082,6866014024.0
1314,19885068979508402,13812881272.0
1315,19960843559437602,7020453396.0
1316,20036865257508562,16481562500.0
1317,20113095780890722,3376290184.0
1318,20189580119906162,12167069036.0
1319,20266284967455762,9018108188.0
1320,20343233230773762,16307147256.0
1321,20420401072414002,9666441976.0
1322,20497811163097282,11235610948.0
1323,20575445945633122,2925556796.0
1324,20653338374936322,17158482112.0
1325,20731442847127922,7796989816.0
1326,20809798771170962,13715718292.0
1327,20888379026587682,7259057996.0
1328,20967211680745762,15958437068.0
1329,21046263499509202,6042971620.0
1330,21125569201500882,11693727684.0
1331,21205105556955682,9142573704.0
1332,21284889813219522,15097678992.0
1333,21364900039906642,7088670392.0
1334,21445165058469442,13396201496.0
1335,21525656070228642,4679982216.0
1336,21606409384381362,16706786244.0
1337,21687383449044402,7381493712.0
1338,21768612649634482,10545470844.0
1339,21850080818876322,9486577416.0
1340,21931802228978722,17931342240.0
1341,22013747796812322,6250140280.0
1342,22095956501541282,12874823760.0
1343,22178398887397282,7801495536.0
1344,22261102395866162,17922695140.0
1345,22344031833281122,7494991352.0
1346,22427226311916882,15080075764.0
1347,22510649189718002,3484490500.0
1348,22594344413174962,16102503648.0
1349,22678270475879762,10874664304.0
1350,22762451317294642,11186570652.0
1351,22846879911553362,9457670620.0
1352,22931566730396402,15604196516.0
1353,23016487710212562,5006205976.0
1354,23101680949743682,15205286108.0
1355,23187108099163282,7293631484.0
1356,23272806665077282,18219044288.0
1357,23358737212864322,7987274020.0
1358,23444935349179282,11644520380.0
1359,23531378640391522,6195870932.0
1360,23618095032331762,19025047360.0
1361,23705044929220242,9973333012.0
1362,23792262043959842,12189865432.0
1363,23879730113103282,8846602924.0
1364,23967467200671762,17442142600.0
1365,24055438606326242,2709891048.0
1366,24143695658227522,15410923808.0
1367,24232192070446722,8691395232.0
1368,24320962676940722,16816513316.0
1369,24409977893452562,9632439500.0
1370,24499264923603202,13772379816.0
1371,24588802827906082,7725598820.0
1372,24678616869600242,16183252144.0
1373,24768676276019602,7799755124.0
1374,24859013693807122,14647996376.0
1375,24949599715004722,6745427092.0
1376,25040470488672082,19665679248.0
1377,25131578955098162,5772776500.0
1378,25222972975060082,12350392464.0
1379,25314624434938482,10706965460.0
1380,25406551774184482,18703164860.0
1381,25498729532071362,10298642176.0
1382,25591186797630322,14001966196.0
1383,25683899090110802,4751082692.0
1384,25776904044268162,19598601504.0
1385,25870151386255282,7687687528.0
1386,25963686899125362,14217562884.0
1387,26057480088812562,8109486988.0
1388,26151560728631042,18551254944.0
1389,26245890694176162,6832098168.0
1390,26340512977624962,15356984224.0
1391,26435395363342802,11322222888.0
1392,26530561284788802,17572370956.0
1393,26625985768842242,8544558040.0
1394,26721700323466802,15156150208.0
1395,26817674137105762,6004144572.0
1396,26913946040336882,19326823540.0
1397,27010469245010162,7742892000.0
1398,27107285646020162,12553249004.0
1399,27204373483536642,11403217800.0
1400,27301747792028322,18731569012.0
1401,27399381457333922,6827591024.0
1402,27497313811016002,14425443260.0
1403,27595511297296802,7371091372.0
1404,27694009232463682,20381712100.0
1405,27792764481306322,9722129856.0
1406,27891818629662482,16377361856.0
1407,27991135957772802,4025972348.0
1408,28090761954281762,17554072924.0
1409,28190652397231202,12136315456.0
1410,28290835089857522,14971688680.0
1411,28391294738798642,10161724540.0
1412,28492053461985202,19218388788.0
1413,28593074496676162,4772115976.0
1414,28694407690530882,16062880916.0
1415,28796009453834082,8892423040.0
1416,28897918454953842,21319703784.0
1417,29000091129820242,9170384632.0
1418,29102570134738482,14489639604.0
1419,29205326341563042,7537328840.0
1420,29308391717854962,19668155228.0
1421,29411727042694642,11047476640.0
1422,29515362987308162,11731931608.0
1423,29619288811356402,10365727852.0
1424,29723519423934162,21241640784.0
1425,29828014370536882,3287979628.0
1426,29932835740885762,17976411916.0
1427,30037927540114162,8693149292.0
1428,30143334322018562,19372197868.0
1429,30249019339501602,12645800616.0
1430,30355011242692562,16542557304.0
1431,30461287324242642,7732719108.0
1432,30567882472868962,20481732028.0
1433,30674751799109922,9275991640.0
1434,30781937739985602,15927502884.0
1435,30889407750698242,7265579932.0
1436,30997200648785682,21480999024.0
1437,31105264908794322,6420670804.0
1438,31213652933853682,13859214304.0
1439,31322334049576642,12492856532.0
1440,31431327392864882,20828237340.0
1441,31540606389295522,11659795424.0
1442,31650200903797922,14220444548.0
1443,31760088187332562,5128251780.0
1444,31870306515005682,22024551548.0
1445,31980800525909282,8913785020.0
1446,32091622863887522,17804265904.0
1447,32202736121669442,10652312544.0
1448,32314173220219042,19741597396.0
1449,32425896253803842,6528214996.0
1450,32537951526461522,16677147960.0
1451,32650303032649842,13542916324.0
1452,32762974215723362,19928053640.0
1453,32875938660066402,8775239320.0
1454,32989236086689602,19162894608.0
1455,33102820745587442,4697539468.0
1456,33216750663335682,22761389436.0
1457,33330962408986082,9278249716.0
1458,33445507264716722,14884164896.0
1459,33560358382233042,12083819376.0
1460,33675537901164882,22368933804.0
1461,33791010429625282,9698823256.0
1462,33906817121096322,14577282492.0
1463,34022930725060002,9103216188.0
1464,34139380217560242,21601200364.0
1465,34256124866099922,10686378796.0
1466,34373207487629122,18522450644.0
1467,34490588406556002,4779680740.0
1468,34608321082701122,22262853272.0
1469,34726347435642722,12235616488.0
1470,34844709039115122,15614880460.0
1471,34963386654435442,12504243196.0
1472,35082398941757122,20905243576.0
1473,35201711601481682,5858772488.0
1474,35321377459724722,19530538196.0
1475,35441345917445522,10660195356.0
1476,35561661674940802,23285838184.0
1477,35682276778443122,8790598208.0
1478,35803240701017282,15983540068.0
1479,35924517838257922,8595358536.0
1480,36046146451383202,24221471552.0
1481,36168077947230642,13602015480.0
1482,36290351127951842,14871539192.0
1483,36412949534482962,10902473960.0
1484,36535895351677842,23210265976.0
1485,36659142445421122,4990488824.0
1486,36782754220234802,18976449472.0
1487,36906675870799122,9690708520.0
1488,37030951489891202,20553018232.0
1489,37155544895862082,14707798984.0
1490,37280482206818082,17598319984.0
1491,37405742472663362,7598741256.0
1492,37531362607415682,20946428784.0
1493,37657297185555442,11538302904.0
1494,37783588227590002,20716402072.0
1495,37910197066523682,9134352224.0
1496,38037172112049522,24521557920.0
1497,38164452925032962,5757685440.0
1498,38292103876202802,16531353112.0
1499,38420082408838322,13602817832.0
1500,38548416014296722,23779501904.0
